Datetime,ID,Count,year,month,day,Hour,day_of_week,weekend
2014-05-24,15299.5,236.16666666666666,2014.0,5.0,24.0,11.5,5.0,1.0
2014-05-25,15323.5,218.91666666666666,2014.0,5.0,25.0,11.5,6.0,1.0
2014-05-26,15347.5,339.4166666666667,2014.0,5.0,26.0,11.5,0.0,0.0
2014-05-27,15371.5,333.5833333333333,2014.0,5.0,27.0,11.5,1.0,0.0
2014-05-28,15395.5,433.75,2014.0,5.0,28.0,11.5,2.0,0.0
2014-05-29,15419.5,341.75,2014.0,5.0,29.0,11.5,3.0,0.0
2014-05-30,15443.5,280.0,2014.0,5.0,30.0,11.5,4.0,0.0
2014-05-31,15467.5,191.33333333333334,2014.0,5.0,31.0,11.5,5.0,1.0
2014-06-01,15491.5,222.0,2014.0,6.0,1.0,11.5,6.0,1.0
2014-06-02,15515.5,349.1666666666667,2014.0,6.0,2.0,11.5,0.0,0.0
2014-06-03,15539.5,381.75,2014.0,6.0,3.0,11.5,1.0,0.0
2014-06-04,15563.5,371.9166666666667,2014.0,6.0,4.0,11.5,2.0,0.0
2014-06-05,15587.5,495.25,2014.0,6.0,5.0,11.5,3.0,0.0
2014-06-06,15611.5,405.4166666666667,2014.0,6.0,6.0,11.5,4.0,0.0
2014-06-07,15635.5,244.0,2014.0,6.0,7.0,11.5,5.0,1.0
2014-06-08,15659.5,233.5,2014.0,6.0,8.0,11.5,6.0,1.0
2014-06-09,15683.5,371.75,2014.0,6.0,9.0,11.5,0.0,0.0
2014-06-10,15707.5,366.3333333333333,2014.0,6.0,10.0,11.5,1.0,0.0
2014-06-11,15731.5,373.4166666666667,2014.0,6.0,11.0,11.5,2.0,0.0
2014-06-12,15755.5,314.1666666666667,2014.0,6.0,12.0,11.5,3.0,0.0
2014-06-13,15779.5,289.5833333333333,2014.0,6.0,13.0,11.5,4.0,0.0
2014-06-14,15803.5,174.58333333333334,2014.0,6.0,14.0,11.5,5.0,1.0
2014-06-15,15827.5,184.66666666666666,2014.0,6.0,15.0,11.5,6.0,1.0
2014-06-16,15851.5,357.0833333333333,2014.0,6.0,16.0,11.5,0.0,0.0
2014-06-17,15875.5,336.9166666666667,2014.0,6.0,17.0,11.5,1.0,0.0
2014-06-18,15899.5,345.8333333333333,2014.0,6.0,18.0,11.5,2.0,0.0
2014-06-19,15923.5,283.4166666666667,2014.0,6.0,19.0,11.5,3.0,0.0
2014-06-20,15947.5,379.9166666666667,2014.0,6.0,20.0,11.5,4.0,0.0
2014-06-21,15971.5,220.08333333333334,2014.0,6.0,21.0,11.5,5.0,1.0
2014-06-22,15995.5,230.83333333333334,2014.0,6.0,22.0,11.5,6.0,1.0
2014-06-23,16019.5,419.4166666666667,2014.0,6.0,23.0,11.5,0.0,0.0
2014-06-24,16043.5,372.1666666666667,2014.0,6.0,24.0,11.5,1.0,0.0
2014-06-25,16067.5,353.6666666666667,2014.0,6.0,25.0,11.5,2.0,0.0
2014-06-26,16091.5,395.25,2014.0,6.0,26.0,11.5,3.0,0.0
2014-06-27,16115.5,282.3333333333333,2014.0,6.0,27.0,11.5,4.0,0.0
2014-06-28,16139.5,218.25,2014.0,6.0,28.0,11.5,5.0,1.0
2014-06-29,16163.5,196.25,2014.0,6.0,29.0,11.5,6.0,1.0
2014-06-30,16187.5,314.5,2014.0,6.0,30.0,11.5,0.0,0.0
2014-07-01,16211.5,326.5,2014.0,7.0,1.0,11.5,1.0,0.0
2014-07-02,16235.5,326.0833333333333,2014.0,7.0,2.0,11.5,2.0,0.0
2014-07-03,16259.5,323.9166666666667,2014.0,7.0,3.0,11.5,3.0,0.0
2014-07-04,16283.5,393.4166666666667,2014.0,7.0,4.0,11.5,4.0,0.0
2014-07-05,16307.5,260.4166666666667,2014.0,7.0,5.0,11.5,5.0,1.0
2014-07-06,16331.5,280.5,2014.0,7.0,6.0,11.5,6.0,1.0
2014-07-07,16355.5,400.0,2014.0,7.0,7.0,11.5,0.0,0.0
2014-07-08,16379.5,342.25,2014.0,7.0,8.0,11.5,1.0,0.0
2014-07-09,16403.5,405.5,2014.0,7.0,9.0,11.5,2.0,0.0
2014-07-10,16427.5,413.4166666666667,2014.0,7.0,10.0,11.5,3.0,0.0
2014-07-11,16451.5,381.1666666666667,2014.0,7.0,11.0,11.5,4.0,0.0
2014-07-12,16475.5,244.08333333333334,2014.0,7.0,12.0,11.5,5.0,1.0
2014-07-13,16499.5,205.08333333333334,2014.0,7.0,13.0,11.5,6.0,1.0
2014-07-14,16523.5,355.4166666666667,2014.0,7.0,14.0,11.5,0.0,0.0
2014-07-15,16547.5,345.9166666666667,2014.0,7.0,15.0,11.5,1.0,0.0
2014-07-16,16571.5,331.5,2014.0,7.0,16.0,11.5,2.0,0.0
2014-07-17,16595.5,322.25,2014.0,7.0,17.0,11.5,3.0,0.0
2014-07-18,16619.5,352.75,2014.0,7.0,18.0,11.5,4.0,0.0
2014-07-19,16643.5,330.5833333333333,2014.0,7.0,19.0,11.5,5.0,1.0
2014-07-20,16667.5,341.0,2014.0,7.0,20.0,11.5,6.0,1.0
2014-07-21,16691.5,497.75,2014.0,7.0,21.0,11.5,0.0,0.0
2014-07-22,16715.5,458.8333333333333,2014.0,7.0,22.0,11.5,1.0,0.0
2014-07-23,16739.5,422.0833333333333,2014.0,7.0,23.0,11.5,2.0,0.0
2014-07-24,16763.5,339.8333333333333,2014.0,7.0,24.0,11.5,3.0,0.0
2014-07-25,16787.5,299.6666666666667,2014.0,7.0,25.0,11.5,4.0,0.0
2014-07-26,16811.5,273.4166666666667,2014.0,7.0,26.0,11.5,5.0,1.0
2014-07-27,16835.5,253.91666666666666,2014.0,7.0,27.0,11.5,6.0,1.0
2014-07-28,16859.5,356.0833333333333,2014.0,7.0,28.0,11.5,0.0,0.0
2014-07-29,16883.5,342.4166666666667,2014.0,7.0,29.0,11.5,1.0,0.0
2014-07-30,16907.5,354.0833333333333,2014.0,7.0,30.0,11.5,2.0,0.0
2014-07-31,16931.5,364.1666666666667,2014.0,7.0,31.0,11.5,3.0,0.0
2014-08-01,16955.5,382.75,2014.0,8.0,1.0,11.5,4.0,0.0
2014-08-02,16979.5,261.5833333333333,2014.0,8.0,2.0,11.5,5.0,1.0
2014-08-03,17003.5,222.5,2014.0,8.0,3.0,11.5,6.0,1.0
2014-08-04,17027.5,369.6666666666667,2014.0,8.0,4.0,11.5,0.0,0.0
2014-08-05,17051.5,321.8333333333333,2014.0,8.0,5.0,11.5,1.0,0.0
2014-08-06,17075.5,382.0833333333333,2014.0,8.0,6.0,11.5,2.0,0.0
2014-08-07,17099.5,334.8333333333333,2014.0,8.0,7.0,11.5,3.0,0.0
2014-08-08,17123.5,350.25,2014.0,8.0,8.0,11.5,4.0,0.0
2014-08-09,17147.5,227.58333333333334,2014.0,8.0,9.0,11.5,5.0,1.0
2014-08-10,17171.5,242.58333333333334,2014.0,8.0,10.0,11.5,6.0,1.0
2014-08-11,17195.5,538.6666666666666,2014.0,8.0,11.0,11.5,0.0,0.0
2014-08-12,17219.5,615.0833333333334,2014.0,8.0,12.0,11.5,1.0,0.0
2014-08-13,17243.5,619.9166666666666,2014.0,8.0,13.0,11.5,2.0,0.0
2014-08-14,17267.5,403.0,2014.0,8.0,14.0,11.5,3.0,0.0
2014-08-15,17291.5,351.3333333333333,2014.0,8.0,15.0,11.5,4.0,0.0
2014-08-16,17315.5,317.6666666666667,2014.0,8.0,16.0,11.5,5.0,1.0
2014-08-17,17339.5,281.25,2014.0,8.0,17.0,11.5,6.0,1.0
2014-08-18,17363.5,413.0,2014.0,8.0,18.0,11.5,0.0,0.0
2014-08-19,17387.5,546.0,2014.0,8.0,19.0,11.5,1.0,0.0
2014-08-20,17411.5,500.9166666666667,2014.0,8.0,20.0,11.5,2.0,0.0
2014-08-21,17435.5,456.3333333333333,2014.0,8.0,21.0,11.5,3.0,0.0
2014-08-22,17459.5,414.3333333333333,2014.0,8.0,22.0,11.5,4.0,0.0
2014-08-23,17483.5,303.4166666666667,2014.0,8.0,23.0,11.5,5.0,1.0
2014-08-24,17507.5,306.6666666666667,2014.0,8.0,24.0,11.5,6.0,1.0
2014-08-25,17531.5,448.5,2014.0,8.0,25.0,11.5,0.0,0.0
2014-08-26,17555.5,521.25,2014.0,8.0,26.0,11.5,1.0,0.0
2014-08-27,17579.5,520.6666666666666,2014.0,8.0,27.0,11.5,2.0,0.0
2014-08-28,17603.5,379.25,2014.0,8.0,28.0,11.5,3.0,0.0
2014-08-29,17627.5,413.75,2014.0,8.0,29.0,11.5,4.0,0.0
2014-08-30,17651.5,352.5833333333333,2014.0,8.0,30.0,11.5,5.0,1.0
2014-08-31,17675.5,290.1666666666667,2014.0,8.0,31.0,11.5,6.0,1.0
2014-09-01,17699.5,436.0,2014.0,9.0,1.0,11.5,0.0,0.0
2014-09-02,17723.5,573.5,2014.0,9.0,2.0,11.5,1.0,0.0
2014-09-03,17747.5,509.0,2014.0,9.0,3.0,11.5,2.0,0.0
2014-09-04,17771.5,446.0,2014.0,9.0,4.0,11.5,3.0,0.0
2014-09-05,17795.5,532.5,2014.0,9.0,5.0,11.5,4.0,0.0
2014-09-06,17819.5,339.8333333333333,2014.0,9.0,6.0,11.5,5.0,1.0
2014-09-07,17843.5,286.5,2014.0,9.0,7.0,11.5,6.0,1.0
2014-09-08,17867.5,426.0,2014.0,9.0,8.0,11.5,0.0,0.0
2014-09-09,17891.5,546.0,2014.0,9.0,9.0,11.5,1.0,0.0
2014-09-10,17915.5,483.0,2014.0,9.0,10.0,11.5,2.0,0.0
2014-09-11,17939.5,424.1666666666667,2014.0,9.0,11.0,11.5,3.0,0.0
2014-09-12,17963.5,375.4166666666667,2014.0,9.0,12.0,11.5,4.0,0.0
2014-09-13,17987.5,253.33333333333334,2014.0,9.0,13.0,11.5,5.0,1.0
2014-09-14,18011.5,238.16666666666666,2014.0,9.0,14.0,11.5,6.0,1.0
2014-09-15,18035.5,445.3333333333333,2014.0,9.0,15.0,11.5,0.0,0.0
2014-09-16,18059.5,670.0,2014.0,9.0,16.0,11.5,1.0,0.0
2014-09-17,18083.5,569.8333333333334,2014.0,9.0,17.0,11.5,2.0,0.0
2014-09-18,18107.5,458.3333333333333,2014.0,9.0,18.0,11.5,3.0,0.0
2014-09-19,18131.5,543.0833333333334,2014.0,9.0,19.0,11.5,4.0,0.0
2014-09-20,18155.5,341.0833333333333,2014.0,9.0,20.0,11.5,5.0,1.0
2014-09-21,18179.5,379.25,2014.0,9.0,21.0,11.5,6.0,1.0
2014-09-22,18203.5,588.1666666666666,2014.0,9.0,22.0,11.5,0.0,0.0
2014-09-23,18227.5,554.3333333333334,2014.0,9.0,23.0,11.5,1.0,0.0
2014-09-24,18251.5,702.3333333333334,2014.0,9.0,24.0,11.5,2.0,0.0
2014-09-25,18275.5,589.6666666666666,2014.0,9.0,25.0,11.5,3.0,0.0
